ds;Open;High;Low;Vol.;Change %;Year;Month;Day;unique_id;Day name;y
2022-04-03 00:00:00;6672.98;6708.56;6635.27;65.15M;0.0037;2022;4;1;2818;6;6722.312565
2022-04-04 00:00:00;6709.6;6745.22;6641.61;65.19M;0.007;2022;4;4;2819;2;6731.37
2022-04-05 00:00:00;6731.34;6743.62;6603.44;103.82M;-0.0128;2022;4;5;2820;3;6645.51
2022-04-06 00:00:00;6634.83;6643.75;6442.44;104.81M;-0.0221;2022;4;6;2821;4;6498.83
2022-04-07 00:00:00;6530.82;6582.34;6451.1;94.48M;-0.0057;2022;4;7;2822;5;6461.68
2022-04-08 00:00:00;6540.2;6581.56;6494.63;91.67M;0.0134;2022;4;8;2823;6;6548.22
2022-04-09 00:00:00;6540.2;6581.56;6494.63;91.67M;0.0134;2022;4;8;2824;6;6559.800679
2022-04-10 00:00:00;6540.2;6581.56;6494.63;91.67M;0.0134;2022;4;8;2825;6;6563.275843
2022-04-11 00:00:00;6558.53;6614.96;6502.14;87.32M;0.0012;2022;4;11;2826;2;6555.81
2022-04-12 00:00:00;6454.25;6570.75;6424.97;84.72M;-0.0028;2022;4;12;2827;3;6537.41
2022-04-13 00:00:00;6519.16;6563.96;6478.45;72.47M;0.0007;2022;4;13;2828;4;6542.14
2022-04-14 00:00:00;6557.66;6607.55;6541.9;79.05M;0.0072;2022;4;14;2829;5;6589.35
2022-04-15 00:00:00;6557.66;6607.55;6541.9;79.05M;0.0072;2022;4;14;2830;5;6588.479657
2022-04-16 00:00:00;6557.66;6607.55;6541.9;79.05M;0.0072;2022;4;14;2831;5;6548.549724
2022-04-17 00:00:00;6557.66;6607.55;6541.9;79.05M;0.0072;2022;4;14;2832;5;6503.598963
2022-04-18 00:00:00;6557.66;6607.55;6541.9;79.05M;0.0072;2022;4;14;2833;5;6487.666134
2022-04-19 00:00:00;6545.97;6566.8;6494.33;77.65M;-0.0083;2022;4;19;2834;3;6534.79
2022-04-20 00:00:00;6557.96;6636.55;6542.21;87.01M;0.0138;2022;4;20;2835;4;6624.91
2022-04-21 00:00:00;6642.71;6757.75;6636.79;88.76M;0.0136;2022;4;21;2836;5;6715.1
2022-04-22 00:00:00;6618.69;6654.64;6572.87;83.47M;-0.0199;2022;4;22;2837;6;6581.42
2022-04-23 00:00:00;6618.69;6654.64;6572.87;83.47M;-0.0199;2022;4;22;2838;6;6534.651184
2022-04-24 00:00:00;6618.69;6654.64;6572.87;83.47M;-0.0199;2022;4;22;2839;6;6490.242806
2022-04-25 00:00:00;6450.9;6512.26;6408.71;94.93M;-0.0201;2022;4;25;2840;2;6449.38
2022-04-26 00:00:00;6520.01;6535.92;6412.49;95.23M;-0.0054;2022;4;26;2841;3;6414.57
2022-04-27 00:00:00;6427.4;6474.96;6338.61;92.04M;0.0048;2022;4;27;2842;4;6445.26
2022-04-28 00:00:00;6520.53;6575.95;6435.75;76.05M;0.0098;2022;4;28;2843;5;6508.14
2022-04-29 00:00:00;6557.66;6601.15;6514.1;83.80M;0.0039;2022;4;29;2844;6;6533.77
2022-04-30 00:00:00;6557.66;6601.15;6514.1;83.80M;0.0039;2022;4;29;2845;6;6510.727454
2022-05-01 00:00:00;6557.66;6601.15;6514.1;83.80M;0.0039;2022;4;29;2846;6;6458.928565
2022-05-02 00:00:00;6469.31;6474.81;6308.47;87.52M;-0.0166;2022;5;2;2847;2;6425.61
2022-05-03 00:00:00;6463.73;6507.13;6423.03;83.36M;0.0079;2022;5;3;2848;3;6476.18
2022-05-04 00:00:00;6482.26;6494.99;6395.68;72.30M;-0.0124;2022;5;4;2849;4;6395.68
2022-05-05 00:00:00;6549.49;6558.91;6350.66;96.42M;-0.0043;2022;5;5;2850;5;6368.4
2022-05-06 00:00:00;6318.66;6322.43;6213.64;113.12M;-0.0173;2022;5;6;2851;6;6258.36
2022-05-07 00:00:00;6318.66;6322.43;6213.64;113.12M;-0.0173;2022;5;6;2852;6;6182.929297
2022-05-08 00:00:00;6318.66;6322.43;6213.64;113.12M;-0.0173;2022;5;6;2853;6;6125.601108
2022-05-09 00:00:00;6207.15;6260.85;6086.02;91.60M;-0.0275;2022;5;9;2854;2;6086.02
2022-05-10 00:00:00;6151.52;6206.56;6116.91;90.24M;0.0051;2022;5;10;2855;3;6116.91
2022-05-11 00:00:00;6173.1;6269.73;6137.24;106.22M;0.025;2022;5;11;2856;4;6269.73
2022-05-12 00:00:00;6130.69;6238.25;6098.22;105.84M;-0.0101;2022;5;12;2857;5;6206.26
2022-05-13 00:00:00;6250.16;6363.24;6238.79;85.96M;0.0252;2022;5;13;2858;6;6362.68
2022-05-14 00:00:00;6250.16;6363.24;6238.79;85.96M;0.0252;2022;5;13;2859;6;6368.347576
2022-05-15 00:00:00;6250.16;6363.24;6238.79;85.96M;0.0252;2022;5;13;2860;6;6343.41576
2022-05-16 00:00:00;6315.68;6369.05;6286.02;75.09M;-0.0023;2022;5;16;2861;2;6347.77
2022-05-17 00:00:00;6379.34;6448.33;6373.73;86.95M;0.013;2022;5;17;2862;3;6430.19
2022-05-18 00:00:00;6440.3;6455.8;6342.67;80.31M;-0.012;2022;5;18;2863;4;6352.94
2022-05-19 00:00:00;6279.69;6288.99;6196.19;86.23M;-0.0126;2022;5;19;2864;5;6272.71
2022-05-20 00:00:00;6305.46;6377.58;6264.84;92.86M;0.002;2022;5;20;2865;6;6285.24
2022-05-21 00:00:00;6305.46;6377.58;6264.84;92.86M;0.002;2022;5;20;2866;6;6308.756512
2022-05-22 00:00:00;6305.46;6377.58;6264.84;92.86M;0.002;2022;5;20;2867;6;6336.931545
2022-05-23 00:00:00;6350.88;6358.74;6263.96;82.64M;0.0117;2022;5;23;2868;2;6358.74
2022-05-24 00:00:00;6282.32;6322.74;6243.84;72.01M;-0.0166;2022;5;24;2869;3;6253.14
2022-05-25 00:00:00;6296.28;6319.29;6229.84;75.14M;0.0073;2022;5;25;2870;4;6298.64
2022-05-26 00:00:00;6301.49;6424.88;6298.45;66.12M;0.0178;2022;5;26;2871;5;6410.58
2022-05-27 00:00:00;6445.25;6519.73;6424.85;70.89M;0.0164;2022;5;27;2872;6;6515.75
2022-05-28 00:00:00;6445.25;6519.73;6424.85;70.89M;0.0164;2022;5;27;2873;6;6585.10833
2022-05-29 00:00:00;6445.25;6519.73;6424.85;70.89M;0.0164;2022;5;27;2874;6;6598.207648
2022-05-30 00:00:00;6547.86;6582.05;6536.77;69.80M;0.0072;2022;5;30;2875;2;6562.39
2022-05-31 00:00:00;6539.86;6543.42;6457.53;162.34M;-0.0143;2022;5;31;2876;3;6468.8
2022-06-01 00:00:00;6509.19;6510.26;6414.22;74.75M;-0.0077;2022;6;1;2877;4;6418.89
2022-06-02 00:00:00;6447.37;6506.6;6447.3;57.96M;0.0127;2022;6;2;2878;5;6500.44
2022-06-03 00:00:00;6545;6547.82;6473.74;48.24M;-0.0023;2022;6;3;2879;6;6485.3
2022-06-04 00:00:00;6545;6547.82;6473.74;48.24M;-0.0023;2022;6;3;2880;6;6513.887345
2022-06-05 00:00:00;6545;6547.82;6473.74;48.24M;-0.0023;2022;6;3;2881;6;6552.602654
2022-06-06 00:00:00;6533.82;6593.15;6533.82;60.14M;0.0098;2022;6;6;2882;2;6548.78
2022-06-07 00:00:00;6523.16;6523.6;6459.92;66.10M;-0.0074;2022;6;7;2883;3;6500.35
2022-06-08 00:00:00;6517.55;6517.55;6413.87;73.24M;-0.008;2022;6;8;2884;4;6448.63
2022-06-09 00:00:00;6412.58;6456.91;6342.99;72.80M;-0.014;2022;6;9;2885;5;6358.46
2022-06-10 00:00:00;6316.41;6325.89;6177.31;103.76M;-0.0269;2022;6;10;2886;6;6187.23
2022-06-11 00:00:00;6316.41;6325.89;6177.31;103.76M;-0.0269;2022;6;10;2887;6;6124.762655
2022-06-12 00:00:00;6316.41;6325.89;6177.31;103.76M;-0.0269;2022;6;10;2888;6;6076.063615
2022-06-13 00:00:00;6088.05;6122.26;6006.28;106.54M;-0.0267;2022;6;13;2889;2;6022.32
2022-06-14 00:00:00;6063.8;6075.37;5934.12;85.95M;-0.012;2022;6;14;2890;3;5949.84
2022-06-15 00:00:00;6022.84;6062.62;5972.31;93.77M;0.0135;2022;6;15;2891;4;6030.13
2022-06-16 00:00:00;6003.66;6018.1;5872.2;99.48M;-0.0239;2022;6;16;2892;5;5886.24
2022-06-17 00:00:00;5906.86;5974.06;5870.64;181.21M;-0.0006;2022;6;17;2893;6;5882.65
2022-06-18 00:00:00;5906.86;5974.06;5870.64;181.21M;-0.0006;2022;6;17;2894;6;5892.745951
2022-06-19 00:00:00;5906.86;5974.06;5870.64;181.21M;-0.0006;2022;6;17;2895;6;5904.836164
2022-06-20 00:00:00;5901.58;5920.09;5855.93;66.00M;0.0064;2022;6;20;2896;2;5920.09
2022-06-21 00:00:00;5943.52;6032.24;5943.08;63.11M;0.0075;2022;6;21;2897;3;5964.66
2022-06-22 00:00:00;5879.09;5938.46;5834.46;87.62M;-0.0081;2022;6;22;2898;4;5916.63
2022-06-23 00:00:00;5880.3;5957.13;5830.87;89.90M;-0.0056;2022;6;23;2899;5;5883.33
2022-06-24 00:00:00;5918.26;6085.99;5914.67;85.41M;0.0323;2022;6;24;2900;6;6073.35
2022-06-25 00:00:00;5918.26;6085.99;5914.67;85.41M;0.0323;2022;6;24;2901;6;6072.96215
2022-06-26 00:00:00;5918.26;6085.99;5914.67;85.41M;0.0323;2022;6;24;2902;6;6049.384927
2022-06-27 00:00:00;6105.2;6156.6;6030.61;66.24M;-0.0043;2022;6;27;2903;2;6047.31
2022-06-28 00:00:00;6099.15;6141.94;6077.95;64.30M;0.0064;2022;6;28;2904;3;6086.02
2022-06-29 00:00:00;6021.69;6071.91;5995.75;70.41M;-0.009;2022;6;29;2905;4;6031.48
2022-06-30 00:00:00;5926.74;5931.55;5852.3;115.33M;-0.018;2022;6;30;2906;5;5922.86
2022-07-01 00:00:00;5875.6;5975.83;5857.34;72.81M;0.0014;2022;7;1;2907;6;5931.06
2022-07-02 00:00:00;5875.6;5975.83;5857.34;72.81M;0.0014;2022;7;1;2908;6;5939.056677
2022-07-03 00:00:00;5875.6;5975.83;5857.34;72.81M;0.0014;2022;7;1;2909;6;5946.921111
2022-07-04 00:00:00;5983.98;6002.07;5943.91;54.44M;0.004;2022;7;4;2910;2;5954.65
2022-07-05 00:00:00;5979.2;5981.51;5786.5;104.29M;-0.0268;2022;7;5;2911;3;5794.96
2022-07-06 00:00:00;5872.27;5927.5;5846.1;89.62M;0.0203;2022;7;6;2912;4;5912.38
2022-07-07 00:00:00;5985.09;6024.31;5967.98;94.86M;0.016;2022;7;7;2913;5;6006.7
2022-07-08 00:00:00;6007.64;6053.17;5952.89;76.86M;0.0044;2022;7;8;2914;6;6033.13
2022-07-09 00:00:00;6007.64;6053.17;5952.89;76.86M;0.0044;2022;7;8;2915;6;6024.972432
2022-07-10 00:00:00;6007.64;6053.17;5952.89;76.86M;0.0044;2022;7;8;2916;6;6004.689731
2022-07-11 00:00:00;5923.83;6004.52;5909.73;59.50M;-0.0061;2022;7;11;2917;2;5996.3
2022-07-12 00:00:00;5960.09;6053.33;5930.98;71.12M;0.008;2022;7;12;2918;3;6044.2
2022-07-13 00:00:00;6015.53;6025.73;5922.94;70.80M;-0.0073;2022;7;13;2919;4;6000.24
2022-07-14 00:00:00;5979.99;5997.31;5874.68;72.94M;-0.0141;2022;7;14;2920;5;5915.41
2022-07-15 00:00:00;5935.28;6043.8;5901.38;76.21M;0.0204;2022;7;15;2921;6;6036
2022-07-16 00:00:00;5935.28;6043.8;5901.38;76.21M;0.0204;2022;7;15;2922;6;6059.495674
2022-07-17 00:00:00;5935.28;6043.8;5901.38;76.21M;0.0204;2022;7;15;2923;6;6062.177081
2022-07-18 00:00:00;6070.21;6136.02;6059.87;59.88M;0.0093;2022;7;18;2924;2;6091.91
2022-07-19 00:00:00;6031.6;6213.88;6028.79;74.72M;0.0179;2022;7;19;2925;3;6201.22
2022-07-20 00:00:00;6229.79;6245.47;6151.36;76.81M;-0.0027;2022;7;20;2926;4;6184.66
2022-07-21 00:00:00;6160.37;6233.98;6143.06;78.63M;0.0027;2022;7;21;2927;5;6201.11
2022-07-22 00:00:00;6174.29;6247.35;6168.77;68.73M;0.0025;2022;7;22;2928;6;6216.82
2022-07-23 00:00:00;6174.29;6247.35;6168.77;68.73M;0.0025;2022;7;22;2929;6;6228.348487
2022-07-24 00:00:00;6174.29;6247.35;6168.77;68.73M;0.0025;2022;7;22;2930;6;6234.138939
2022-07-25 00:00:00;6198.83;6260.13;6177.14;60.39M;0.0033;2022;7;25;2931;2;6237.55
2022-07-26 00:00:00;6225.17;6243.86;6194.96;60.56M;-0.0042;2022;7;26;2932;3;6211.45
2022-07-27 00:00:00;6206.25;6267.8;6199.93;69.64M;0.0075;2022;7;27;2933;4;6257.94
2022-07-28 00:00:00;6304.13;6339.21;6236.57;92.17M;0.013;2022;7;28;2934;5;6339.21
2022-07-29 00:00:00;6413.1;6472.27;6397.91;103.12M;0.0172;2022;7;29;2935;6;6448.5
2022-07-30 00:00:00;6413.1;6472.27;6397.91;103.12M;0.0172;2022;7;29;2936;6;6470.270447
2022-07-31 00:00:00;6413.1;6472.27;6397.91;103.12M;0.0172;2022;7;29;2937;6;6457.883594
2022-08-01 00:00:00;6447.18;6484.08;6434.12;64.44M;-0.0018;2022;8;1;2938;2;6436.86
2022-08-02 00:00:00;6424.68;6429.05;6381.43;66.08M;-0.0042;2022;8;2;2939;3;6409.8
2022-08-03 00:00:00;6404.1;6475.54;6398.99;78.44M;0.0097;2022;8;3;2940;4;6472.06
2022-08-04 00:00:00;6476.72;6555.71;6475.05;75.07M;0.0064;2022;8;4;2941;5;6513.39
2022-08-05 00:00:00;6512.62;6523.03;6449.72;71.66M;-0.0063;2022;8;5;2942;6;6472.35
2022-08-06 00:00:00;6512.62;6523.03;6449.72;71.66M;-0.0063;2022;8;5;2943;6;6485.015498
2022-08-07 00:00:00;6512.62;6523.03;6449.72;71.66M;-0.0063;2022;8;5;2944;6;6512.713726
2022-08-08 00:00:00;6510.45;6564.24;6503.27;57.50M;0.008;2022;8;8;2945;2;6524.44
2022-08-09 00:00:00;6514.52;6530.35;6480.06;60.13M;-0.0053;2022;8;9;2946;3;6490
2022-08-10 00:00:00;6467.1;6545.64;6453.79;67.98M;0.0052;2022;8;10;2947;4;6523.44
2022-08-11 00:00:00;6560.21;6562.32;6499.63;63.49M;0.0033;2022;8;11;2948;5;6544.67
2022-08-12 00:00:00;6553.24;6587.84;6539.75;59.40M;0.0014;2022;8;12;2949;6;6553.86
2022-08-13 00:00:00;6553.24;6587.84;6539.75;59.40M;0.0014;2022;8;12;2950;6;6560.063506
2022-08-14 00:00:00;6553.24;6587.84;6539.75;59.40M;0.0014;2022;8;12;2951;6;6564.763969
2022-08-15 00:00:00;6582.63;6586.96;6532.48;41.05M;0.0025;2022;8;15;2952;2;6569.95
2022-08-16 00:00:00;6580.99;6608.83;6568.58;56.35M;0.0034;2022;8;16;2953;3;6592.58
2022-08-17 00:00:00;6608.64;6608.64;6517.99;62.91M;-0.0097;2022;8;17;2954;4;6528.32
2022-08-18 00:00:00;6530.58;6576.37;6519.57;52.23M;0.0045;2022;8;18;2955;5;6557.4
2022-08-19 00:00:00;6520.44;6549.13;6488;65.89M;-0.0094;2022;8;19;2956;6;6495.83
2022-08-20 00:00:00;6520.44;6549.13;6488;65.89M;-0.0094;2022;8;19;2957;6;6453.075386
2022-08-21 00:00:00;6520.44;6549.13;6488;65.89M;-0.0094;2022;8;19;2958;6;6413.288592
2022-08-22 00:00:00;6448.81;6459.36;6352.97;78.59M;-0.018;2022;8;22;2959;2;6378.74
2022-08-23 00:00:00;6331.17;6402.22;6331.17;60.09M;-0.0026;2022;8;23;2960;3;6362.02
2022-08-24 00:00:00;6332.43;6396.63;6319.7;52.70M;0.0039;2022;8;24;2961;4;6386.76
2022-08-25 00:00:00;6432.16;6440.69;6361.53;49.50M;-0.0008;2022;8;25;2962;5;6381.56
2022-08-26 00:00:00;6420.75;6429.79;6252.59;67.38M;-0.0168;2022;8;26;2963;6;6274.26
2022-08-27 00:00:00;6420.75;6429.79;6252.59;67.38M;-0.0168;2022;8;26;2964;6;6254.325898
2022-08-28 00:00:00;6420.75;6429.79;6252.59;67.38M;-0.0168;2022;8;26;2965;6;6237.334109
2022-08-29 00:00:00;6199.11;6232.25;6153.44;54.87M;-0.0083;2022;8;29;2966;2;6222.28
2022-08-30 00:00:00;6243.08;6303.66;6182.63;65.57M;-0.0019;2022;8;30;2967;3;6210.22
2022-08-31 00:00:00;6226.99;6230.9;6125.1;109.61M;-0.0137;2022;8;31;2968;4;6125.1
2022-09-01 00:00:00;6068.34;6072.93;6009.09;74.06M;-0.0148;2022;9;1;2969;5;6034.31
2022-09-02 00:00:00;6075.73;6178.29;6051.02;76.45M;0.0221;2022;9;2;2970;6;6167.51
2022-09-03 00:00:00;6075.73;6178.29;6051.02;76.45M;0.0221;2022;9;2;2971;6;6144.951358
2022-09-04 00:00:00;6075.73;6178.29;6051.02;76.45M;0.0221;2022;9;2;2972;6;6107.757448
2022-09-05 00:00:00;6048.22;6105.59;6018.02;65.69M;-0.012;2022;9;5;2973;2;6093.22
2022-09-06 00:00:00;6083.02;6138.22;6060.44;54.76M;0.0019;2022;9;6;2974;3;6104.61
2022-09-07 00:00:00;6059.64;6119.95;6045.27;71.61M;0.0002;2022;9;7;2975;4;6105.92
2022-09-08 00:00:00;6136.93;6143.29;6034.79;75.08M;0.0033;2022;9;8;2976;5;6125.9
2022-09-09 00:00:00;6140.87;6239.11;6138.88;72.21M;0.0141;2022;9;9;2977;6;6212.33
2022-09-10 00:00:00;6140.87;6239.11;6138.88;72.21M;0.0141;2022;9;9;2978;6;6278.081665
2022-09-11 00:00:00;6140.87;6239.11;6138.88;72.21M;0.0141;2022;9;9;2979;6;6323.624869
2022-09-12 00:00:00;6242.46;6352.45;6224.51;77.48M;0.0195;2022;9;12;2980;2;6333.59
2022-09-13 00:00:00;6360.31;6394.18;6245.69;79.00M;-0.0139;2022;9;13;2981;3;6245.69
2022-09-14 00:00:00;6210.77;6249.29;6183.55;75.47M;-0.0037;2022;9;14;2982;4;6222.41
2022-09-15 00:00:00;6212.21;6249.52;6143.36;74.84M;-0.0104;2022;9;15;2983;5;6157.84
2022-09-16 00:00:00;6100.79;6114.36;6052.42;153.17M;-0.0131;2022;9;16;2984;6;6077.3
2022-09-17 00:00:00;6100.79;6114.36;6052.42;153.17M;-0.0131;2022;9;16;2985;6;6050.498938
2022-09-18 00:00:00;6100.79;6114.36;6052.42;153.17M;-0.0131;2022;9;16;2986;6;6065.265734
2022-09-19 00:00:00;6049;6093.4;5974.72;51.60M;-0.0026;2022;9;19;2987;2;6061.59
2022-09-20 00:00:00;6084.41;6118.25;5970.23;77.47M;-0.0135;2022;9;20;2988;3;5979.47
2022-09-21 00:00:00;5928.5;6034.27;5915.57;70.19M;0.0087;2022;9;21;2989;4;6031.33
2022-09-22 00:00:00;5928.54;6022.39;5918.5;72.76M;-0.0187;2022;9;22;2990;5;5918.5
2022-09-23 00:00:00;5906.18;5913.71;5765.65;92.47M;-0.0228;2022;9;23;2991;6;5783.41
2022-09-24 00:00:00;5906.18;5913.71;5765.65;92.47M;-0.0228;2022;9;23;2992;6;5761.696828
2022-09-25 00:00:00;5906.18;5913.71;5765.65;92.47M;-0.0228;2022;9;23;2993;6;5768.557235
2022-09-26 00:00:00;5744.49;5828.05;5736;78.60M;-0.0024;2022;9;26;2994;2;5769.39
2022-09-27 00:00:00;5809.82;5852.61;5753.82;85.03M;-0.0027;2022;9;27;2995;3;5753.82
2022-09-28 00:00:00;5692.54;5773.08;5651.49;106.67M;0.0019;2022;9;28;2996;4;5765.01
2022-09-29 00:00:00;5746.29;5746.29;5628.42;102.42M;-0.0153;2022;9;29;2997;5;5676.87
2022-09-30 00:00:00;5712.2;5770.78;5688.34;102.73M;0.0151;2022;9;30;2998;6;5762.34
2022-10-01 00:00:00;5712.2;5770.78;5688.34;102.73M;0.0151;2022;9;30;2999;6;5781.64457
2022-10-02 00:00:00;5712.2;5770.78;5688.34;102.73M;0.0151;2022;9;30;3000;6;5772.247522
2022-10-03 00:00:00;5697.47;5804.27;5654.44;80.85M;0.0055;2022;10;3;3001;2;5794.15
2022-10-04 00:00:00;5859.45;6039.69;5852.92;95.39M;0.0424;2022;10;4;3002;3;6039.69
2022-10-05 00:00:00;6006.12;6034.93;5953.55;75.12M;-0.009;2022;10;5;3003;4;5985.46
2022-10-06 00:00:00;6004.11;6018.47;5917.27;63.74M;-0.0082;2022;10;6;3004;5;5936.42
2022-10-07 00:00:00;5911.96;5956.95;5855.66;65.70M;-0.0117;2022;10;7;3005;6;5866.94
2022-10-08 00:00:00;5911.96;5956.95;5855.66;65.70M;-0.0117;2022;10;7;3006;6;5856.07402
2022-10-09 00:00:00;5911.96;5956.95;5855.66;65.70M;-0.0117;2022;10;7;3007;6;5847.882074
2022-10-10 00:00:00;5806.57;5883.85;5796.31;64.92M;-0.0045;2022;10;10;3008;2;5840.55
2022-10-11 00:00:00;5796.83;5849.58;5770.48;66.02M;-0.0013;2022;10;11;3009;3;5833.2
2022-10-12 00:00:00;5842.1;5872.49;5788.66;70.10M;-0.0025;2022;10;12;3010;4;5818.47
2022-10-13 00:00:00;5792.54;5899.82;5704.87;86.71M;0.0104;2022;10;13;3011;5;5879.19
2022-10-14 00:00:00;5965.8;6044.75;5921.15;80.22M;0.009;2022;10;14;3012;6;5931.92
2022-10-15 00:00:00;5965.8;6044.75;5921.15;80.22M;0.009;2022;10;14;3013;6;5972.747042
2022-10-16 00:00:00;5965.8;6044.75;5921.15;80.22M;0.009;2022;10;14;3014;6;6007.491206
2022-10-17 00:00:00;5949.65;6068.37;5910.39;63.83M;0.0183;2022;10;17;3015;2;6040.66
2022-10-18 00:00:00;6098.6;6139.78;6057.38;66.54M;0.0044;2022;10;18;3016;3;6067
2022-10-19 00:00:00;6092.77;6109.97;6040.72;66.38M;-0.0043;2022;10;19;3017;4;6040.72
2022-10-20 00:00:00;6046.81;6103.5;6029.53;62.63M;0.0076;2022;10;20;3018;5;6086.9
2022-10-21 00:00:00;6021.58;6056.04;5952.88;72.70M;-0.0085;2022;10;21;3019;6;6035.39
2022-10-22 00:00:00;6021.58;6056.04;5952.88;72.70M;-0.0085;2022;10;21;3020;6;6040.73211
2022-10-23 00:00:00;6021.58;6056.04;5952.88;72.70M;-0.0085;2022;10;21;3021;6;6072.328389
2022-10-24 00:00:00;6076.2;6175.62;6041.14;78.77M;0.0159;2022;10;24;3022;2;6131.36
2022-10-25 00:00:00;6172.65;6253.12;6135.38;78.26M;0.0194;2022;10;25;3023;3;6250.55
2022-10-26 00:00:00;6244.64;6282.75;6219.33;68.83M;0.0041;2022;10;26;3024;4;6276.31
2022-10-27 00:00:00;6253.85;6272.2;6194.33;85.18M;-0.0051;2022;10;27;3025;5;6244.03
2022-10-28 00:00:00;6192.18;6278.77;6183.41;72.52M;0.0046;2022;10;28;3026;6;6273.05
2022-10-29 00:00:00;6192.18;6278.77;6183.41;72.52M;0.0046;2022;10;28;3027;6;6274.943399
2022-10-30 00:00:00;6192.18;6278.77;6183.41;72.52M;0.0046;2022;10;28;3028;6;6266.27688
2022-10-31 00:00:00;6279.7;6293.15;6244.08;66.51M;-0.001;2022;10;31;3029;2;6266.77
2022-11-01 00:00:00;6329.76;6383.7;6306.05;60.55M;0.0098;2022;11;1;3030;3;6328.25
2022-11-02 00:00:00;6351.31;6376.29;6273.55;68.32M;-0.0081;2022;11;2;3031;4;6276.88
2022-11-03 00:00:00;6209.63;6245.69;6191.73;70.82M;-0.0054;2022;11;3;3032;5;6243.28
2022-11-04 00:00:00;6291.39;6466.32;6289.07;99.10M;0.0277;2022;11;4;3033;6;6416.44
2022-11-05 00:00:00;6291.39;6466.32;6289.07;99.10M;0.0277;2022;11;4;3034;6;6420.173881
2022-11-06 00:00:00;6291.39;6466.32;6289.07;99.10M;0.0277;2022;11;4;3035;6;6411.533392
2022-11-07 00:00:00;6379.49;6442.41;6363.7;74.72M;0;2022;11;7;3036;2;6416.61
2022-11-08 00:00:00;6391.75;6451.16;6378.32;63.54M;0.0039;2022;11;8;3037;3;6441.5
2022-11-09 00:00:00;6426.8;6446.5;6405.84;65.30M;-0.0017;2022;11;9;3038;4;6430.57
2022-11-10 00:00:00;6396.59;6573.85;6381.42;115.49M;0.0196;2022;11;10;3039;5;6556.83
2022-11-11 00:00:00;6612.93;6636.81;6573.87;98.34M;0.0058;2022;11;11;3040;6;6594.62
2022-11-12 00:00:00;6612.93;6636.81;6573.87;98.34M;0.0058;2022;11;11;3041;6;6600.929172
2022-11-13 00:00:00;6612.93;6636.81;6573.87;98.34M;0.0058;2022;11;11;3042;6;6602.010764
2022-11-14 00:00:00;6622.42;6662.07;6603.56;78.28M;0.0022;2022;11;14;3043;2;6609.17
2022-11-15 00:00:00;6626.82;6684.09;6621.82;75.50M;0.0049;2022;11;15;3044;3;6641.66
2022-11-16 00:00:00;6647.4;6656.33;6587.2;85.20M;-0.0052;2022;11;16;3045;4;6607.22
2022-11-17 00:00:00;6624.47;6634.73;6522.28;70.51M;-0.0047;2022;11;17;3046;5;6576.12
2022-11-18 00:00:00;6620.58;6667.2;6601.56;83.55M;0.0104;2022;11;18;3047;6;6644.46
2022-11-19 00:00:00;6620.58;6667.2;6601.56;83.55M;0.0104;2022;11;18;3048;6;6642.06134
2022-11-20 00:00:00;6620.58;6667.2;6601.56;83.55M;0.0104;2022;11;18;3049;6;6629.63297
2022-11-21 00:00:00;6625.1;6649.76;6613.92;65.02M;-0.0015;2022;11;21;3050;2;6634.45
2022-11-22 00:00:00;6643.7;6669.17;6615.58;63.96M;0.0035;2022;11;22;3051;3;6657.53
2022-11-23 00:00:00;6677.97;6681.41;6642.03;55.28M;0.0032;2022;11;23;3052;4;6679.09
2022-11-24 00:00:00;6683.44;6730.16;6679.8;53.78M;0.0042;2022;11;24;3053;5;6707.32
2022-11-25 00:00:00;6710.36;6725;6686.63;47.93M;0.0008;2022;11;25;3054;6;6712.48
2022-11-26 00:00:00;6710.36;6725;6686.63;47.93M;0.0008;2022;11;25;3055;6;6699.935729
2022-11-27 00:00:00;6710.36;6725;6686.63;47.93M;0.0008;2022;11;25;3056;6;6680.997598
2022-11-28 00:00:00;6678.11;6693.92;6641.3;66.21M;-0.007;2022;11;28;3057;2;6665.2
2022-11-29 00:00:00;6686.96;6695.86;6649.88;64.66M;0.0006;2022;11;29;3058;3;6668.97
2022-11-30 00:00:00;6706.67;6743.6;6678.75;137.63M;0.0104;2022;11;30;3059;4;6738.55
2022-12-01 00:00:00;6784.6;6791.31;6730.55;76.83M;0.0023;2022;12;1;3060;5;6753.97
2022-12-02 00:00:00;6728.86;6767.72;6689.76;73.97M;-0.0017;2022;12;2;3061;6;6742.25
2022-12-03 00:00:00;6728.86;6767.72;6689.76;73.97M;-0.0017;2022;12;2;3062;6;6727.214569
2022-12-04 00:00:00;6728.86;6767.72;6689.76;73.97M;-0.0017;2022;12;2;3063;6;6711.775662
2022-12-05 00:00:00;6728.71;6738.97;6685.52;65.00M;-0.0067;2022;12;5;3064;2;6696.96
2022-12-06 00:00:00;6677.49;6704.74;6656.93;68.97M;-0.0014;2022;12;6;3065;3;6687.79
2022-12-07 00:00:00;6687.34;6696.65;6642.44;70.96M;-0.0041;2022;12;7;3066;4;6660.59
2022-12-08 00:00:00;6677;6679.57;6629.36;67.34M;-0.002;2022;12;8;3067;5;6647.31
2022-12-09 00:00:00;6671.78;6680.09;6618.27;73.55M;0.0046;2022;12;9;3068;6;6677.64
